"head","tail"
"소파블록001","소파콘크리트블록001"
"속빈댐001","중공댐001"
"손수평기001","수준기001"
"손질돌쌓음001","다듬돌쌓기001"
"솔판001","솔플레이트001"
"솔대목001","솔대002"
"솟을빗살문001","솟을살문001"
"송곳닛돌001","견칫돌001"
"송수002","소수018"
"솥이맛돌001","이맛돌001"
"솥이맛돌001","이마004"
"쇄석기001","크러셔001"
"쇠흙손001","쇠손001"
"수갑003","물문001"
"수거005","오림부001"
"수거006","오림부002"
"수공006","수공학001"
"수공비002","물공기비001"
"수도교001","애퀴덕트001"
"수련004","부련001"
"수로기001","로드롤러001"
"수멍물빼기001","암거배수001"
"수면기와001","수면와001"
"수문003","수갑003"
"수발공001","수발구001"
"수제003","제수기슭막이001"
"수준003","수준기001"
"수준003","손수평기001"
"수준기표001","벤치마크001"
"수준의001","레벨002"
"수직식001","고딕건축001"
"수평004","수준기001"
"수평004","손수평기001"
"수평계001","수동레벨001"
"수평기001","평준003"
"수평기001","수준003"
"수평기001","수준기001"
"수평반001","수준기001"
"수평반001","손수평기001"
"수표005","양수표001"
"순각판001","순각001"
"순자001","통예001"
"순자001","장부001"
"숨은장부촉001","은예001"
"스타디아001","스타디아측량001"
"스투코001","시멘트스투코001"
"스팬001","기둥사이001"
"스팬드럴001","아치공복001"
"슬래브001","상판007"
"시멘테이션001","시멘트접합법001"
"시스관001","시스002"
"시스턴001","세척용시스턴001"
"시아르009","크리프율001"
"시아이피005","제자리말뚝001"
"시에이비001","케이블박스001"
"시에프아르시001","탄소섬유강화콘크리트001"
"시엠004","건설사업관리001"
"시쿠치001","맞춤006"
"신쇠002","화금003"
"신방004","신방목001"
"신방석001","신방돌001"
"실귀001","실모001"
"실모001","사각022"
"실치수002","마감치수001"
"심살001","벽심001"
"심정호001","깊은우물001"
"심묵001","심먹001"
"십자가003","십자집001"
"십자가003","십자각001"
"십자각001","십자집001"
"쌍창문001","쌍창002"
"쌍골밀이001","쌍사밀이001"
"쌍골밀이001","쌍사대패001"
"쌍사대패001","쌍사밀이001"
"쌍턱장부001","쌍턱장부촉001"
"쐐기가름001","쐐기깨기001"
"아가리홈001","개탕홈001"
"아궁001","아궁이001"
"아랫중방001","하인방001"
"아랫중방001","지방008"
"아랫중방001","밑인방001"
"아일002","측랑001"
"아자문001","아자쇄문001"
"아치008","공문009"
"아치문001","홍예002"
"아치문001","홍예문001"
"아코디언도어001","주름문001"
"아코디언커튼001","아코디언도어001"
"안두리기둥001","내진주001"
"안둘렛간001","내진002"
"알돌001","호박돌001"
"알손잡이001","도어노브001"
"압축재001","항압재001"
"앙금못001","침징지001"
"앙벽001","치받이002"
"앙와001","여와001"
"앙와001","암키와001"
"앙토001","앙벽001"
"애벌대001","한벌대001"
"액방001","상방007"
"액방002","인방도리001"
"액방002","인방001"
"앨리데이드001","조준의001"
"앵커판002","앵커플레이트002"
"양목004","봇장001"
"양봉002","보아지001"
"양생003","큐어링002"
"양통집001","쌍통집001"
"어금깔음001","삿자리깔음001"
"어틀랜티즈001","남상주001"
"언더피닝001","기초보강001"
"얼림공법001","동결공법001"
"엇치량001","엇칠량001"
"엇평001","졸대001"
"에스아이피002","구조용단열패널001"
"에어로크001","공기로크002"
"에어제트001","공기제트001"
"에이디004","에어디퓨저001"
"에이에프아르시001","아라미드섬유보강콘크리트001"
"에이엘시002","기포경량콘크리트001"
"에이치형재001","에이치형강001"
"에틸렌비닐아세테이트001","에틸렌비닐아세테이트필름001"
"에프디001","열교차단장치001"
"에프시엠001","캔틸레버공법001"
"에프엠004","퍼실리티매니지먼트002"
"엑소노메트릭001","축측투영법001"
"엘보006","ㄱ자관002"
"엘에스엘001","적층스트랜드목재001"
"엠디006","횡거002"
"여와001","암키와001"
"역구배001","역경사001"
"역홍예001","역아치001"
"연귀001","제비촉001"
"연담도시001","연합도시001"
"열장001","주먹장부001"
"영창001","영창문001"
"오량가001","오량각001"
"오르내리창001","내리닫이창001"
"오분걷기001","오푼걷기001"
"오지벽돌001","도벽001"
"옥신석001","탑신석001"
"옥심기둥001","옥심주001"
"옥심주001","심기둥001"
"옥연003","연목002"
"옥척004","지붕마루001"
"옥척004","용마루001"
"온벽001","맹벽001"
"완자문001","완자쇄문001"
"왕자머리001","왕자두001"
"왕지001","왕지기와001"
"외기006","외기도리001"
"외기006","저울대받침001"
"외목003","바깥목001"
"외벌대001","일단지대001"
"외벌대001","한벌대001"
"외주004","바깥기둥001"
"외진001","밭둘렛간001"
"외진기둥001","외측주001"
"외진기둥001","변두리기둥001"
"외투실001","휴대품보관소001"
"외팔보001","캔틸레버001"
"외팔보001","캔틸레버보001"
"요석003","홍석001"
"용마루001","종마루001"
"용머리001","용두와001"
"용옥척001","종마루001"
"용동001","상량002"
"용동001","종도리001"
"용동001","마룻대001"
"용두005","용머리001"
"용두005","용두와001"
"용머리기와001","용두와001"
"용머리기와001","용머리001"
"용적중001","용적비중001"
"우물마루001","귀틀마루001"
"우물천장001","조정천장001"
"우설002","쇠서002"
"우진각집001","우진각001"
"원도리001","굴도리001"
"원여담001","원여장001"
"원주014","두리기둥001"
"원촌002","환촌001"
"위띠방001","상대방001"
"윗중방001","액방001"
"유리벽돌001","유리블록001"
"유향실001","반향실001"
"율석001","구슬자갈001"
"율석001","깬조약돌001"
"은살대붙임001","딴혀쪽매001"
"은장쪽매001","나비장쪽매001"
"은촉붙임001","은촉이음001"
"은촉붙임001","제혀쪽매001"
"은촉이음001","제혀쪽매001"
"이두005","이수018"
"이두006","석이두001"
"이맛돌001","이마004"
"이연창001","접이창001"
"이완법002","릴랙세이션법001"
"이주석001","이무깃돌001"
"이중벽001","퍼링001"
"이토질001","흙벽치기001"
"익공집001","익공가001"
"익당001","익사003"
"인공호001","인위호001"
"인프라001","인프라스트럭처001"
"일류부001","일류언제001"
"일류부001","일류제001"
"일류언001","일류제001"
"일류언001","일류언제001"
"일류제001","일류언제001"
"입구자집001","미음자집001"
"입도율001","에프엠003"
"입석006","갓돌002"
"자연촌001","자연부락001"
"자재곡선정규001","자재곡선자001"
"잠상003","케이슨001"
"잠함001","케이슨001"
"잡장001","역골001"
"잡할석001","잡각석001"
"장영창001","긴영창001"
"장초석001","높은주춧돌001"
"장혀001","첨연001"
"장혀001","하연001"
"장혀001","야연002"
"장화반001","천리화반001"
"장대석001","장대010"
"장댓돌001","장대석001"
"장댓돌001","장대010"
"장부금001","장부쇠001"
"장부촉001","장부머리001"
"장산003","장선001"
"장살대001","장전006"
"장살대001","장살001"
"장연002","첨연001"
"장연002","하연001"
"장전006","장살001"
"장창004","긴영창001"
"장축단002","애프스001"
"재벽002","재사003"
"저탕조001","온수탱크001"
"적대007","적루005"
"적설심001","눈깊이001"
"적심돌001","적심석001"
"적와001","적새001"
"전묘후학001","전묘후학배치001"
"전벽003","벽돌001"
"전석009","전벽003"
"전석009","벽와002"
"전실004","앞방001"
"전자계산기실001","전산실002"
"절병002","절병통001"
"절취부001","절토부001"
"점검구001","점검구멍001"
"접문001","폴딩도어001"
"접창001","접이창001"
"접창001","이연창001"
"접수001","길이이음001"
"접시받침001","소로002"
"접이문001","폴딩도어001"
"접이문001","접문001"
"접철002","합엽001"
"접합면002","맞댐면002"
"정비계002","양편비계001"
"정정규001","정자자001"
"정당001","본전004"
"정당002","안당002"
"정자집001","우자집001"
"정판004","애버커스001"
"제고물반자001","제고물001"
"제도용지001","제도지001"
"조골재001","굵은골재001"
"조각문001","새김문001"
"조교001","줄다리001"
"조립교001","가반교001"
"조장008","화초담001"
"조적재001","조적단위재001"
"졸대목001","졸대나무001"
"졸대목001","졸대001"
"종대공001","마룻대공001"
"종심도리001","마룻대001"
"종심도리001","종도리001"
"종외002","세로외001"
"종재004","세로재001"
"종접합점001","패스포인트001"
"종탑002","캄파닐레001"
"종판벽001","세로판벽001"
"주도리001","주심도리001"
"주초석001","주춧돌001"
"주두003","대접소로001"
"주두004","기둥머리001"
"주두004","캐피털001"
"주랑002","콜로네이드001"
"주력근001","주력철근001"
"주먹장이음001","열장이음001"
"주열대001","기둥대001"
"주주식001","페리스타일001"
"준설관001","모래관001"
"줄떼002","줄잔디001"
"줄띄기001","줄치기001"
"중깃001","중계002"
"중대패001","재련대패001"
"중도리001","웃도리001"
"중띳방001","중대방001"
"중띳장001","중간띳장001"
"중띳장001","중간막이001"
"중띳장001","중간띠001"
"중앙서001","중앙설001"
"중간띠001","중간띳장001"
"중정006","파티오001"
"지네철001","오공철001"
"지대석001","지댓돌001"
"지들룽001","취락계획001"
"지방008","밑인방001"
"지붕마루001","종마루001"
"지붕보001","평보003"
"지붕창001","천장창001"
"지붕마루곡001","용마루곡001"
"지비시시001","친환경건축물인증제도001"
"지압판001","앵커플레이트003"
"지하실001","학곡002"
"지하실002","땅광001"
"직립제001","직립벽001"
"집수매거001","집수암거001"
"쪽창001","척창001"
"차꼬기와001","차꼬001"
"차꼬기와001","차꼬막이001"
"차꼬막이001","차꼬001"
"차꼬막이002","차꼬002"
"차양002","챙002"
"차음문001","방음문001"
"찰쌓기001","사춤쌓기001"
"창도르래001","창고패001"
"창짝001","창척001"
"창호001","건구001"
"창호도001","윈도테이블001"
"챙002","펜트지붕001"
"처짐각법001","요각법001"
"척계001","자풀이003"
"천장002","양상007"
"천장틀001","천장뼈대001"
"철전문001","쇠살문001"
"철준001","쇠창고달이001"
"첨계석001","첨곗돌001"
"첨두아치001","포인티드아치001"
"첨두아치001","뾰족홍예001"
"첨두홍예001","뾰족홍예001"
"첨두홍예001","첨두아치001"
"첨아001","처마001"
"첨연001","하연001"
"첨하연001","하연001"
"첨하연001","첨연001"
"청013","당010"
"청013","대청마루001"
"청널001","플로어보드001"
"청방004","마루방001"
"청방005","마루중방001"
"청부업001","도급업001"
"청사009","말루001"
"청정무사001","잠자리무사001"
"초막이001","초평고대001"
"초입궁001","초익공001"
"초단006","푸팅001"
"초련대패001","초련포001"
"초반004","주초석001"
"초반004","주춧돌001"
"초석006","초반004"
"촛가지001","포009"
"총평001","총평수001"
"축담002","죽담001"
"축력비002","축압비001"
"축열조001","축열탱크001"
"축판002","담틀001"
"출렁다리001","줄다리001"
"출렁다리001","현교003"
"충설001","충연002"
"충설001","추녀001"
"충연002","귀서까래001"
"충연002","추녀001"
"취두001","취와003"
"취두001","치미와001"
"취수관로001","취수관거001"
"취와003","치미와001"
"측량기002","측량기계001"
"측량비001","측량비용001"
"측량사001","측량기술자001"
"측량사001","측량기사001"
"측쇄002","체인007"
"측판003","측량판001"
"층높이001","층고001"
"층옆판001","계단옆판001"
"층옆판001","층교기001"
"층교기001","계단옆판001"
"층뒤판001","층후판001"
"층루001","층각001"
"층보판001","층디딤판001"
"치마널001","상판005"
"치문005","망새001"
"치미003","망새001"
"치미와001","망새001"
"칠량집001","칠량각001"
"칸막이벽001","격벽002"
"칸살잡이001","칸살잡기001"
"캐리올001","캐링스크레이퍼001"
"캔틸레버001","캔틸레버보001"
"캠퍼닐리001","종탑001"
"코벨001","내쌓기001"
"코핑001","입석006"
"코핑001","갓돌002"
"콘크리트001","혼응토001"
"콘크리트판001","콘크리트슬래브001"
"콜픽002","핸드해머001"
"콜로니얼001","콜로니얼양식001"
"큐어링002","콘크리트양생001"
"큰못001","대정008"
"큰오리001","큰오리목001"
"클램셸001","클램셸버킷001"
"클링커002","소괴003"
"킬른001","가마002"
"타일002","다이루001"
"타정기002","네일건001"
"탑실003","옥상탑001"
"턱맞춤001","턱끼움001"
"턱열장001","턱주먹장001"
"턱솔대패001","협포002"
"턱솔이음001","홈이음001"
"텐돈001","긴장재001"
"토압력001","토압001"
"토대002","흙바탕003"
"토대002","지반004"
"토루001","마운드003"
"토목002","토목지역001"
"토목학001","토목공학001"
"토목지역001","토목공사001"
"토실003","토담집001"
"토옥002","토담집001"
"토장옥001","토벽집001"
"통넣기001","통끼움001"
"통머름001","합중방001"
"통소로001","통접시받침001"
"퇴004","물림간001"
"퇴006","툇간001"
"퇴량001","속량002"
"퇴량001","툇보001"
"퇴주001","툇기둥001"
"툇마루001","퇴005"
"툇보001","속량002"
"투영도001","투영화001"
"투영도001","투상도001"
"튜더식001","튜더양식001"
"티자001","정자자001"
